Symbol,Name,CIK,Sector,Industry,MarketCapitalization,EBITDA,PERatio
AMZN,Amazon.com Inc,1018724,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,869694964000,51549000000,78.94
AN,AutoNation Inc,350698,TRADE & SERVICES,RETAIL-AUTO DEALERS & GASOLINE STATIONS,9251004000,2295600000,4.319
ANAB,AnaptysBio Inc,1370053,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,820820000,-116482000,None
ANAC,Arctos Northstar Acquisition Corp,1829558,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,399266000,None,32.58
ANAC,Arctos Northstar Acquisition Corp,1829558,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,399266000,None,32.58
ANDE,The Andersons Inc,821026,TRADE & SERVICES,WHOLESALE-FARM PRODUCT RAW MATERIALS,1206775000,405214000,9.07
ANET,Arista Networks,1596532,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,36773638000,1381614000,41.12
ANF,Abercrombie & Fitch Company,1018840,TRADE & SERVICES,RETAIL-FAMILY CLOTHING STORES,1050351000,222600000,52.28
ANGI,ANGI Homeservices Inc,1705110,TRADE & SERVICES,SERVICES-ADVERTISING,1124970000,-36599000,None
ANGO,AngioDynamics Inc,1275187,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,519352000,5651000,None
ANIK,Anika Therapeutics Inc,898437,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,407465000,-3214000,None
ANIP,ANI Pharmaceuticals Inc,1023024,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,688552000,21620000,None
ANSS,ANSYS Inc,1013462,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,20693504000,690052000,45.33
ANZU,Anzu Special Acquisition Corp I,1840877,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,529662000,None,34.38
AON,Aon PLC,315293,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE",62177939000,3902000000,23.43
AORT,Artivion Inc,784199,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,477098000,15617000,None
AOS,Smith AO Corporation,91142,MANUFACTURING,HOUSEHOLD APPLIANCES,8692955000,715800000,18.12
AOSL,Alpha and Omega Semiconductor Ltd,1387467,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,787432000,140704000,1.864
APA,APA Corporation,6769,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,14368371000,6414000000,4.228
APAM,Artisan Partners Asset Management Inc,1517302,FINANCE,INVESTMENT ADVICE,2092341000,419416000,9.01
APD,Air Products and Chemicals Inc,2969,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,69269135000,3796600000,30.96
APE,AMC Preferred Units,1411579,TRADE & SERVICES,SERVICES-MOTION PICTURE THEATERS,4641054000,115500000,None
APEN,Apollo Endosurgery Inc,1251769,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,414292000,-22821000,None
APG,Api Group Corp,1796209,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,4327280000,483000000,None
APGB,Apollo Strategic Growth Capital II,1838337,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,867244000,None,47.88
APH,Amphenol Corporation,820313,MANUFACTURING,ELECTRONIC CONNECTORS,45114147000,2938300000,25.61
API,Agora Inc,1802883,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,465918000,-98557000,None
APLE,Apple Hospitality REIT Inc,1418121,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,3610866000,396630000,23.21
APLS,Apellis Pharmaceuticals Inc,1492422,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,5623896000,-518427008,None
APO,Apollo Global Management LLC Class A,1858681,FINANCE,INVESTMENT ADVICE,38436000000,None,9.41
APOG,Apogee Enterprises Inc,6845,MANUFACTURING,"GLASS PRODUCTS, MADE OF PURCHASED GLASS",974269000,212348000,17.83
APOG,Apogee Enterprises Inc,6845,MANUFACTURING,"GLASS PRODUCTS, MADE OF PURCHASED GLASS",974269000,212348000,17.83
APP,Applovin Corp,1751008,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",3657430000,618200000,None
APPF,Appfolio Inc,1433195,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3695432000,-32886000,None
APPN,Appian Corp,1441683,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2440501000,-123330000,None
APPS,Digital Turbine Inc,317788,REAL ESTATE & CONSTRUCTION,PATENT OWNERS & LESSORS,1409009000,180858000,27.37
APTM,Alpha Partners Technology Merger Corp,1845550,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,362137000,None,910
APTV,Aptiv PLC,1521332,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,24726899000,1907000000,82.22
AQN,Algonquin Power & Utilities Corp,1174169,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,4568830000,911906000,95.5
AQUA,Evoqua Water Technologies,1604643,TECHNOLOGY,REFRIGERATION & SERVICE INDUSTRY MACHINERY,4852990000,244933000,69.89
AR,Antero Resources Corp,1433270,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,10183614000,3699826000,5.6
ARCB,ArcBest Corp,894405,ENERGY & TRANSPORTATION,TRUCKING (NO LOCAL),1746368000,568856000,5.65
ARCC,Ares Capital Corporation,1287750,TECHNOLOGY,GENERAL,9666134000,None,11.05
ARCE,Arco Platform ,1740594,TRADE & SERVICES,SERVICES-EDUCATIONAL SERVICES,766357000,366964000,None
ARCH,Arch Resources Inc,1037676,ENERGY & TRANSPORTATION,BITUMINOUS COAL & LIGNITE SURFACE MINING,2645152000,1317890000,2.738
ARCO,Arcos Dorados Holdings Inc,1508478,TRADE & SERVICES,RETAIL-EATING PLACES,1752150000,369921000,13.21
ARCT,Arcturus Therapeutics Holdings Inc,1768224,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,457003000,-145634000,None
ARDX,Ardelyx Inc,1437402,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,430708000,-114611000,None
ARE,Alexandria Real Estate Equities Inc,1035443,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,23968190000,1498679000,44.0
ARES,Ares Management LP,1176948,FINANCE,INVESTMENT ADVICE,20035287000,902559000,75.37
ARGO,Argo Group International Holdings Ltd,1091748,FINANCE,TITLE INSURANCE,925115000,-14700000,None
ARGU,Argus Capital Corp,1865377,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,390842000,None,None
ARGX,argenx NV ADR,1697862,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",21471887000,-845139968,None
ARHS,Arhaus Inc,1875444,TRADE & SERVICES,RETAIL-FURNITURE STORES,1294182000,122376000,13.2
ARI,Apollo Commercial Real Estate Finance Inc,1467760,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,1588735000,None,5.85
ARIS,Aris Water Solutions Inc,1865187,ENERGY & TRANSPORTATION,"OIL & GAS FIELD SERVICES, NEC",1378362000,131955000,29.21
ARKO,Arko Corp,1823794,TRADE & SERVICES,RETAIL-CONVENIENCE STORES,1035046000,269854000,15.96
ARL,American Realty Investors Inc,1102238,REAL ESTATE & CONSTRUCTION,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,419952000,472914000,1.303
ARLO,Arlo Technologies,1736946,MANUFACTURING,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,305228000,-35971000,None
ARLP,Alliance Resource Partners LP,1086600,ENERGY & TRANSPORTATION,BITUMINOUS COAL & LIGNITE SURFACE MINING,2769035000,770522000,6.91
ARMK,Aramark Holdings,1584509,TRADE & SERVICES,RETAIL-EATING PLACES,10737876000,1122543000,55.33
ARNC,Arconic Corp,1790982,MANUFACTURING,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,2169749000,591000000,43.63
AROC,Archrock Inc,1389050,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION,1325814000,307124000,32.77
AROW,Arrow Financial Corporation,717538,FINANCE,NATIONAL COMMERCIAL BANKS,561315000,None,11.96
ARQQ,Arqit Quantum Inc,1859690,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,512833000,-51037000,8.08
ARQT,Arcutis Biotherapeutics Inc,1787306,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,868221000,-303766016,None
ARR,ARMOUR Residential REIT Inc,1428205,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,778305000,None,None
ARRW,Arrowroot Acquisition Corp,1835972,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,359016000,None,32.23
ARRY,Array Technologies Inc,1820721,MANUFACTURING,MISCELLANEOUS MANUFACTURING INDUSTRIES,3083561000,33382000,None
ARVN,Arvinas Inc,1655759,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1765556000,-243500000,None
ARW,Arrow Electronics Inc,7536,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",6356268000,2235086000,4.758
ARWR,Arrowhead Pharmaceuticals Inc,879407,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,4359038000,-168086000,None
ASAI,Sendas Distribuidora SA,1834048,TRADE & SERVICES,RETAIL-GROCERY STORES,5240157000,3272000000,17.19
ASAN,Asana Inc,1477720,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,2776701000,-383958016,None
ASB,Associated Banc-Corp,7789,FINANCE,STATE COMMERCIAL BANKS,3416909000,None,10.62
ASC,Ardmore Shpng,1577437,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,588757000,127700000,7.52
ASGN,ASGN Inc,890564,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,4078826000,501500000,15.72
ASH,Ashland Global Holdings Inc,1674862,TRADE & SERVICES,WHOLESALE-CHEMICALS & ALLIED PRODUCTS,5870541000,551000000,33.81
ASIX,AdvanSix Inc,1673985,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",1062704000,282135000,7.0
ASLE,AerSale Corp,1754170,TRADE & SERVICES,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",797848000,77407000,18.13
ASML,ASML Holding NV ADR,937966,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC",226189197000,6705100000,36.9
ASND,Ascendis Pharma AS,1612042,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,6784811000,-520822016,None
ASO,Academy Sports Outdoors Inc,1817358,TRADE & SERVICES,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,4098461000,946510000,7.23
ASPN,Aspen Aerogels Inc,1145986,TRADE & SERVICES,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,759661000,-76615000,None
ASR,Grupo Aeroportuario del Sureste SAB de CV ADR,1123452,ENERGY & TRANSPORTATION,"AIRPORTS, FLYING FIELDS & AIRPORT TERMINAL SERVICES",7581600000,15597407000,15.9
ASTE,Astec Industries Inc,792987,TECHNOLOGY,CONSTRUCTION MACHINERY & EQUIP,917581000,39200000,808
ASTL,Algoma Steel Group Inc,1860805,MANUFACTURING,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",665711000,1186000000,1.373
ASTS,Ast Spacemobile Inc,1780312,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,794040000,-127317000,None
ASX,ASE Industrial Holding Co Ltd ADR,1122411,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,13452721000,132557791000,5.92
ATAI,ATAI Life Sciences BV,1840904,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,442886000,-145350000,None
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,0001853717,TECHNOLOGY,GENERAL,2412529000,276221000,123.33
ATCO,Atlas Corp,1794846,ENERGY & TRANSPORTATION,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4306076000,987200000,7.43
ATEC,Alphatec Holdings Inc,1350653,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,1229179000,-87314000,None
ATEK,Athena Technology Acquisition Corp II,1882198,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,351748000,None,None
ATEN,A10 Network,1580808,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,1250082000,56060000,33.37
ATEX,Anterix Inc,1304492,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),585283000,-49854000,None
ATGE,Adtalem Global Education Inc,730464,TRADE & SERVICES,SERVICES-EDUCATIONAL SERVICES,1674295000,336315000,34.46
ATHM,Autohome Inc,1527636,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,3994842000,1324220000,18.83
ATI,Allegheny Technologies Incorporated,1018963,MANUFACTURING,STEEL PIPE & TUBES,3881246000,471500000,149.95
ATKR,Atkore International Group Inc,1666138,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",4544644000,1323447000,5.47
ATLC,Atlanticus Holdings Corporation,1464343,FINANCE,PERSONAL CREDIT INSTITUTIONS,349143000,None,3.288
ATNI,ATN International Inc,879585,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),750175000,166825000,None
ATO,Atmos Energy Corporation,731802,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION,16080054000,1464974000,20.36
ATR,AptarGroup Inc,896622,MANUFACTURING,"PLASTICS PRODUCTS, NEC",7181893000,616344000,30.9
ATRC,AtriCure Inc,1323885,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,2031952000,-39411000,37.34
ATRI,ATRION Corporation,701288,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,994103000,52417000,28.97
ATRO,Astronics Corporation,8063,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",300940000,-14683000,None
ATRO,Astronics Corporation,8063,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",300940000,-14683000,None
ATSG,Air Transport Services Group Inc,894081,ENERGY & TRANSPORTATION,AIR COURIER SERVICES,1891666000,632125000,10.84
ATUS,Altice USA Inc,1702780,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,1995992000,3907659000,3.114
ATVI,Activision Blizzard Inc,718877,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,59440370000,2175000000,35.66
ATXS,Astria Therapeutics Inc,1454789,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,406948000,-32380000,None
AU,AngloGold Ashanti Ltd ADR,1067428,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,8141811000,1361000000,14.63
AUB,Atlantic Union Bankshares Corp,883948,FINANCE,STATE COMMERCIAL BANKS,2610420000,None,13.09
AUDC,AudioCodes Ltd,1086434,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,557651000,35201000,19.94
AUPH,Aurinia Pharmaceuticals Inc,1600620,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,633981000,-112857000,None
AUR,Aurora Innovation Inc,1828108,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,1385458000,-732179008,None
AURA,Aura Biosciences Inc,1501796,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",402992000,-53225000,None
AURC,Aurora Acquisition Corp,1835856,FINANCE,LOAN BROKERS,349937000,None,30.52
AUY,Yamana Gold Inc,1264089,ENERGY & TRANSPORTATION,GOLD AND SILVER ORES,5428601000,949100000,20.89
AVA,Avista Corporation,104918,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,3234331000,453902000,24.09
AVAL,Grupo Aval,1504764,FINANCE,"COMMERCIAL BANKS, NEC",2766106000,None,4.017
AVAV,AeroVironment Inc,1368622,MANUFACTURING,AIRCRAFT,2131326000,42704000,1412
AVB,AvalonBay Communities Inc,915912,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,22807407000,1573796000,18.53
AVD,American Vanguard Corporation,5981,LIFE SCIENCES,AGRICULTURAL CHEMICALS,655232000,72390000,23.56
AVDL,Avadel Pharmaceuticals PLC,1012477,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,439247000,-94028000,None
AVDX,AvidXchange Holdings Inc,1858257,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1798280000,-73474000,None
AVEO,AVEO Pharmaceuticals Inc,1325879,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,519013000,-24426000,None
AVGO,Broadcom Inc,1730168,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,230852772000,19270001000,20.87
AVID,Avid Technology Inc,896841,LIFE SCIENCES,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,1112815000,59977000,25.22
AVIR,Atea Pharmaceuticals Inc,1593899,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,382290000,30593000,13.11
AVNS,Avanos Medical Inc,1606498,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",1235906000,107600000,27.98
AVNT,Avient Corp,1122976,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",2994770000,576800000,16.22
AVNW,Aviat Networks Inc,1377789,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,353074000,32040000,26.43
AVO,Mission Produce Inc,1802974,LIFE SCIENCES,AGRICULTURAL SERVICES,875529000,37100000,37.55
AVPT,Avepoint Inc,1777921,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,797085000,-37360000,None
AVT,Avnet Inc,8858,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",3819932000,1202910000,5.37
AVTE,Aerovate Therapeutics Inc,1798749,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,686728000,-45597000,0.964
AVTR,Avantor Inc,1722482,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,13848151000,1602700000,22.09
AVXL,Anavex Life Sciences Corp,1314052,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,658777000,None,None
AVY,Avery Dennison Corp,8818,MANUFACTURING,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),14478067000,1381500000,18.08
AWI,Armstrong World Industries Inc,7431,MANUFACTURING,"PLASTICS PRODUCTS, NEC",3165802000,303200000,16.87
AWK,American Water Works,1410636,ENERGY & TRANSPORTATION,WATER SUPPLY,27823321000,1954000000,21.11
AWR,American States Water Company,1056903,ENERGY & TRANSPORTATION,WATER SUPPLY,3425906000,178337000,42.91
AX,Axos Financial Inc,1299709,FINANCE,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",2248774000,None,9.61
AXGN,Axogen Inc,805928,LIFE SCIENCES,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,430478000,-26356000,None
AXL,American Axle & Manufacturing,1062231,MANUFACTURING,MOTOR VEHICLE PARTS & ACCESSORIES,878629000,748300000,255.67
AXNX,Axonics Modulation Technologies Inc,1603756,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3113951000,-48076000,None
AXON,Axovant Sciences Ltd,1069183,MANUFACTURING,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)",12158253000,67091000,117.02
AXP,American Express Company,4962,FINANCE,FINANCE SERVICES,109858202000,None,14.75
AXS,AXIS Capital Holdings Ltd,1214816,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE",4572013000,304865000,13.24
AXSM,Axsome Therapeutics Inc,1579428,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,3187483000,-149050656,None
AXTA,Axalta Coating Systems Ltd,1616862,LIFE SCIENCES,"PAINTS, VARNISHES, LACQUERS, ENAMELS & ALLIED PRODS",5639869000,743500000,27.49
AY,Atlantica Sustainable Infrastructure PLC,1601072,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,3069655000,691665000,None
AYI,Acuity Brands Inc,1144215,MANUFACTURING,ELECTRIC LIGHTING & WIRING EQUIPMENT,5336009000,604900000,15.01
AYX,Alteryx Inc,1689923,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,3387620000,-232875008,None
AZEK,Azek Company Inc,1782754,MANUFACTURING,"PLASTICS PRODUCTS, NEC",3085767000,249846000,42.56
AZN,AstraZeneca PLC ADR,901832,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,210304696000,13648000000,106.03
AZO,AutoZone Inc,866787,TRADE & SERVICES,RETAIL-AUTO & HOME SUPPLY STORES,45612847000,3691163000,20.66
AZPN,Aspen Technology Inc,1897982,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,13050634000,262902000,62.22
AZRE,Azure Power Global Ltd,1633438,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,300917000,15424000000,None
AZTA,Azenta Inc,933974,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC",4443452000,29679000,1.997
AZUL,Azul SA,1432364,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED",753063000,374693000,5.32
AZZ,AZZ Incorporated,8947,MANUFACTURING,ELECTRIC LIGHTING & WIRING EQUIPMENT,966891000,237433000,10.0
B,Barnes Group Inc,9984,MANUFACTURING,MISCELLANEOUS FABRICATED METAL PRODUCTS,1999996000,239735000,77.55
BA,The Boeing Company,12927,MANUFACTURING,AIRCRAFT,112193798000,-2680999936,None
BABA,Alibaba Group Holding Ltd,1577552,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",234234249000,146090000000,114.92
BAC,Bank of America Corp,70858,FINANCE,NATIONAL COMMERCIAL BANKS,260488315000,None,10.28
BACA,Berenson Acquisition Corp I,1869673,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,345422000,None,12.6
BAH,Booz Allen Hamilton Holding,1443646,TRADE & SERVICES,SERVICES-MANAGEMENT CONSULTING SERVICES,13747537000,948220000,26.39
BAK,Braskem SA Class A,1071438,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,3651054000,16214018000,10.08
BALL,Ball Corporation,9389,MANUFACTURING,METAL CANS,16207690000,2130000000,17.38
BALY,Bally's Corp,1747079,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,916397000,462445000,None
BAM,Brookfield Asset Management Inc,1001085,TECHNOLOGY,GENERAL,11566080000,23956001000,13.55
BANC,Banc of California Inc,1169770,FINANCE,NATIONAL COMMERCIAL BANKS,931864000,None,9.87
BAND,Bandwidth Inc,1514416,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,600188000,13144000,None
BANF,BancFirst Corporation,760498,FINANCE,NATIONAL COMMERCIAL BANKS,2910692000,None,16.96
BANR,Banner Corporation,946673,FINANCE,STATE COMMERCIAL BANKS,2153653000,None,11.39
BAP,Credicorp Ltd,1001290,FINANCE,"COMMERCIAL BANKS, NEC",10676511000,None,9.01
BASE,Couchbase Inc,1845022,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,582710000,-62567000,12.06
BAX,Baxter International Inc,10456,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,25291749000,2956000000,25.09
BB,BlackBerry Ltd,1070235,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,1981666000,-91000000,None
BBAR,BBVA Banco Frances SA ADR,913059,FINANCE,"COMMERCIAL BANKS, NEC",729126000,None,7.29
BBBY,Bed Bath & Beyond Inc,886158,TRADE & SERVICES,"RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES",302634000,-347430016,None
BBCP,Concrete Pumping Holdings Class A,1703956,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,335071000,102418000,14.44
BBD,Banco Bradesco SA ADR,1160330,FINANCE,STATE COMMERCIAL BANKS,30962942000,None,6.6
BBDC,Barings BDC Inc,1379785,TECHNOLOGY,GENERAL,897864000,55766000,34.38
BBDO,Banco Bradesco S/A ADR,1160330,FINANCE,STATE COMMERCIAL BANKS,29448305000,None,5.91
BBIO,BridgeBio Pharma Inc,1743881,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,1177926000,-505872992,None
BBSI,Barrett Business Services Inc,902791,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,656991000,61116000,14.93
BBU,Brookfield Business Partners LP,1654795,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,1261069000,5319000000,38.3
BBUC,Brookfield Business Corp,1871130,REAL ESTATE & CONSTRUCTION,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,1378772000,1229000000,1.827
BBVA,Banco Bilbao Viscaya Argentaria SA ADR,842180,FINANCE,"COMMERCIAL BANKS, NEC",36214399000,None,5.93
BBW,Build-A-Bear Workshop Inc,1113809,TRADE & SERVICES,"RETAIL-HOBBY, TOY & GAME SHOPS",342504000,67901000,7.19
BBWI,Bath & Body Works Inc.,701985,TRADE & SERVICES,RETAIL-WOMEN'S CLOTHING STORES,9579725000,1976000000,11.4
BBY,Best Buy Co Inc,764478,TRADE & SERVICES,"RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES",17802902000,2977000000,12.04
BC,Brunswick Corporation,14930,TECHNOLOGY,ENGINES & TURBINES,5179864000,1152400000,8.47
BCAB,Bioatla Inc,1826892,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",310636000,-101853000,None
BCAT,BlackRock Capital Allocation Trust,1809541,TECHNOLOGY,GENERAL,1530862000,None,12.55
BCBP,BCB Bancorp Inc,1228454,FINANCE,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",304723000,None,7.22
BCC,Boise Cascad Llc,1328581,TRADE & SERVICES,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,2797631000,1319589000,3.1
BCE,BCE Inc,718940,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),40079688000,8679999000,19.33
BCH,Banco De Chile,1161125,FINANCE,"COMMERCIAL BANKS, NEC",10126953000,None,5.55
BCO,Brinks Company,78890,ENERGY & TRANSPORTATION,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,2513852000,591200000,15.12
BCOR,Blucora Inc,1068875,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,1208118000,90790000,42.76
BCPC,Balchem Corporation,9326,LIFE SCIENCES,CHEMICALS & ALLIED PRODUCTS,3881599000,196033000,36.06
BCRX,BioCryst Pharmaceuticals Inc,882796,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",2134555000,-160088992,None
